time,open,high,low,close,tick_volume,spread,real_volume
2026-08-11 20:55:00,159.307,159.316,159.303,159.313,161,3,0
2026-08-11 21:00:00,159.313,159.323,159.311,159.313,190,3,0
2026-08-11 21:05:00,159.313,159.325,159.313,159.324,122,3,0
2026-08-11 21:10:00,159.324,159.331,159.321,159.321,159,3,0
2026-08-11 21:15:00,159.321,159.345,159.312,159.332,198,3,0
2026-08-11 21:20:00,159.332,159.338,159.327,159.331,155,3,0
2026-08-11 21:25:00,159.331,159.334,159.321,159.325,137,3,0
2026-08-11 21:30:00,159.325,159.334,159.288,159.296,255,3,0
2026-08-11 21:35:00,159.296,159.301,159.283,159.286,186,3,0
2026-08-11 21:40:00,159.287,159.302,159.276,159.285,196,3,0
2026-08-11 21:45:00,159.285,159.29,159.273,159.275,174,3,0
2026-08-11 21:50:00,159.274,159.275,159.262,159.275,202,3,0
2026-08-11 21:55:00,159.275,159.277,159.259,159.265,138,3,0
2026-08-11 22:00:00,159.265,159.287,159.26,159.284,215,4,0
2026-08-11 22:05:00,159.284,159.287,159.273,159.274,115,4,0
2026-08-11 22:10:00,159.274,159.276,159.25,159.262,106,4,0
2026-08-11 22:15:00,159.262,159.296,159.26,159.285,155,4,0
2026-08-11 22:20:00,159.286,159.291,159.284,159.284,138,4,0
2026-08-11 22:25:00,159.284,159.289,159.283,159.285,120,4,0
2026-08-11 22:30:00,159.285,159.288,159.261,159.262,130,4,0
2026-08-11 22:35:00,159.262,159.275,159.26,159.26,206,4,0
2026-08-11 22:40:00,159.26,159.274,159.26,159.271,120,4,0
2026-08-11 22:45:00,159.27,159.273,159.261,159.264,189,4,0
2026-08-11 22:50:00,159.264,159.265,159.252,159.253,57,4,0
2026-08-11 22:55:00,159.254,159.305,159.251,159.284,463,4,0
2026-08-11 23:00:00,159.284,159.306,159.283,159.285,183,4,0
2026-08-11 23:05:00,159.285,159.289,159.283,159.284,28,4,0
2026-08-11 23:10:00,159.284,159.288,159.273,159.287,47,4,0
2026-08-11 23:15:00,159.287,159.288,159.281,159.283,41,4,0
2026-08-11 23:20:00,159.283,159.286,159.282,159.285,17,4,0
2026-08-11 23:25:00,159.286,159.287,159.279,159.286,34,4,0
2026-08-11 23:30:00,159.286,159.336,159.285,159.334,98,4,0
2026-08-11 23:35:00,159.334,159.354,159.334,159.352,86,4,0
2026-08-11 23:40:00,159.352,159.362,159.351,159.36,94,4,0
2026-08-11 23:45:00,159.36,159.36,159.309,159.318,154,5,0
2026-08-11 23:50:00,159.314,159.318,159.293,159.295,556,21,0
2026-08-11 23:55:00,159.291,159.297,159.236,159.263,187,21,0
2026-08-12 00:00:00,159.26,159.26,159.201,159.201,97,38,0
