time,open,high,low,close,tick_volume,spread,real_volume
2026-07-08 05:00:00,162.358,162.376,162.335,162.376,377,3,0
2026-07-08 05:05:00,162.376,162.388,162.348,162.382,404,3,0
2026-07-08 05:10:00,162.382,162.432,162.379,162.422,403,3,0
2026-07-08 05:15:00,162.422,162.423,162.389,162.393,408,3,0
2026-07-08 05:20:00,162.392,162.414,162.365,162.387,318,3,0
2026-07-08 05:25:00,162.387,162.39,162.369,162.39,422,3,0
2026-07-08 05:30:00,162.39,162.403,162.383,162.39,285,3,0
2026-07-08 05:35:00,162.39,162.403,162.374,162.378,209,3,0
2026-07-08 05:40:00,162.378,162.385,162.364,162.366,259,3,0
2026-07-08 05:45:00,162.367,162.383,162.36,162.365,276,3,0
2026-07-08 05:50:00,162.366,162.375,162.356,162.362,301,3,0
2026-07-08 05:55:00,162.363,162.371,162.343,162.344,211,3,0
2026-07-08 06:00:00,162.344,162.345,162.29,162.33,528,3,0
2026-07-08 06:05:00,162.33,162.351,162.326,162.344,289,3,0
2026-07-08 06:10:00,162.345,162.346,162.301,162.31,365,3,0
2026-07-08 06:15:00,162.308,162.325,162.306,162.31,239,3,0
2026-07-08 06:20:00,162.31,162.322,162.29,162.304,171,3,0
2026-07-08 06:25:00,162.304,162.321,162.302,162.307,204,3,0
2026-07-08 06:30:00,162.306,162.333,162.305,162.33,280,3,0
2026-07-08 06:35:00,162.33,162.338,162.33,162.338,226,3,0
2026-07-08 06:40:00,162.338,162.351,162.319,162.326,227,3,0
2026-07-08 06:45:00,162.327,162.335,162.32,162.334,238,3,0
2026-07-08 06:50:00,162.335,162.349,162.33,162.336,211,3,0
2026-07-08 06:55:00,162.335,162.351,162.335,162.34,225,3,0
2026-07-08 07:00:00,162.34,162.374,162.339,162.347,293,3,0
2026-07-08 07:05:00,162.347,162.377,162.335,162.345,249,3,0
2026-07-08 07:10:00,162.344,162.364,162.338,162.361,171,3,0
2026-07-08 07:15:00,162.361,162.382,162.361,162.38,143,3,0
2026-07-08 07:20:00,162.379,162.394,162.379,162.391,192,3,0
2026-07-08 07:25:00,162.391,162.391,162.373,162.385,142,3,0
2026-07-08 07:30:00,162.385,162.388,162.36,162.372,179,3,0
2026-07-08 07:35:00,162.371,162.374,162.354,162.366,180,3,0
2026-07-08 07:40:00,162.366,162.404,162.359,162.388,229,3,0
2026-07-08 07:45:00,162.389,162.403,162.377,162.4,205,3,0
2026-07-08 07:50:00,162.399,162.405,162.382,162.39,149,3,0
2026-07-08 07:55:00,162.39,162.39,162.362,162.365,200,3,0
2026-07-08 08:00:00,162.365,162.375,162.348,162.35,334,3,0
2026-07-08 08:05:00,162.35,162.362,162.343,162.36,279,3,0
2026-07-08 08:10:00,162.361,162.365,162.337,162.345,317,3,0
2026-07-08 08:15:00,162.345,162.345,162.324,162.332,243,3,0
2026-07-08 08:20:00,162.332,162.356,162.33,162.347,247,3,0
2026-07-08 08:25:00,162.348,162.355,162.331,162.332,218,3,0
2026-07-08 08:30:00,162.332,162.332,162.305,162.311,314,3,0
2026-07-08 08:35:00,162.311,162.314,162.292,162.294,235,3,0
2026-07-08 08:40:00,162.294,162.299,162.219,162.26,489,3,0
2026-07-08 08:45:00,162.261,162.281,162.236,162.274,354,3,0
2026-07-08 08:50:00,162.274,162.298,162.265,162.284,356,3,0
2026-07-08 08:55:00,162.285,162.331,162.284,162.296,401,3,0
2026-07-08 09:00:00,162.296,162.307,162.247,162.295,588,3,0
2026-07-08 09:05:00,162.294,162.296,162.248,162.253,458,3,0
2026-07-08 09:10:00,162.253,162.287,162.253,162.268,349,3,0
2026-07-08 09:15:00,162.267,162.283,162.244,162.247,396,3,0
2026-07-08 09:20:00,162.247,162.272,162.238,162.248,498,3,0
2026-07-08 09:25:00,162.248,162.259,162.175,162.202,557,3,0
2026-07-08 09:30:00,162.204,162.205,162.129,162.136,728,3,0
2026-07-08 09:35:00,162.136,162.176,162.084,162.086,593,3,0
2026-07-08 09:40:00,162.086,162.158,162.077,162.126,546,3,0
2026-07-08 09:45:00,162.125,162.195,162.125,162.191,481,3,0
2026-07-08 09:50:00,162.192,162.218,162.173,162.181,372,3,0
2026-07-08 09:55:00,162.181,162.217,162.167,162.207,393,3,0
2026-07-08 10:00:00,162.207,162.227,162.191,162.221,543,3,0
2026-07-08 10:05:00,162.22,162.291,162.219,162.258,672,3,0
2026-07-08 10:10:00,162.258,162.269,162.227,162.246,501,3,0
2026-07-08 10:15:00,162.246,162.273,162.21,162.211,449,3,0
2026-07-08 10:20:00,162.211,162.236,162.199,162.227,627,3,0
2026-07-08 10:25:00,162.227,162.246,162.197,162.201,470,3,0
2026-07-08 10:30:00,162.202,162.209,162.181,162.204,467,3,0
2026-07-08 10:35:00,162.204,162.231,162.193,162.202,381,3,0
2026-07-08 10:40:00,162.202,162.206,162.19,162.202,258,3,0
2026-07-08 10:45:00,162.202,162.24,162.2,162.215,327,3,0
2026-07-08 10:50:00,162.215,162.232,162.21,162.227,291,3,0
2026-07-08 10:55:00,162.227,162.231,162.195,162.222,423,3,0
2026-07-08 11:00:00,162.222,162.269,162.209,162.251,441,3,0
2026-07-08 11:05:00,162.252,162.268,162.242,162.257,356,3,0
2026-07-08 11:10:00,162.257,162.315,162.246,162.311,392,3,0
2026-07-08 11:15:00,162.312,162.447,162.29,162.414,1569,3,0
2026-07-08 11:20:00,162.413,162.414,162.365,162.392,1041,3,0
2026-07-08 11:25:00,162.393,162.405,162.371,162.386,621,3,0
2026-07-08 11:30:00,162.386,162.419,162.349,162.384,791,3,0
2026-07-08 11:35:00,162.383,162.438,162.378,162.436,530,3,0
2026-07-08 11:40:00,162.436,162.463,162.421,162.433,594,3,0
2026-07-08 11:45:00,162.434,162.439,162.392,162.438,572,3,0
2026-07-08 11:50:00,162.437,162.468,162.432,162.468,523,3,0
2026-07-08 11:55:00,162.468,162.496,162.449,162.489,541,3,0
2026-07-08 12:00:00,162.489,162.539,162.254,162.447,886,3,0
2026-07-08 12:05:00,162.447,162.48,162.429,162.479,532,3,0
2026-07-08 12:10:00,162.479,162.544,162.478,162.535,736,3,0
2026-07-08 12:15:00,162.535,162.556,162.466,162.513,766,3,0
2026-07-08 12:20:00,162.513,162.513,162.463,162.481,593,3,0
2026-07-08 12:25:00,162.48,162.508,162.467,162.476,565,3,0
2026-07-08 12:30:00,162.475,162.505,162.435,162.439,519,3,0
2026-07-08 12:35:00,162.439,162.478,162.438,162.443,440,3,0
2026-07-08 12:40:00,162.443,162.481,162.443,162.448,378,3,0
2026-07-08 12:45:00,162.449,162.45,162.399,162.402,494,3,0
2026-07-08 12:50:00,162.402,162.426,162.386,162.408,462,3,0
